Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.22-192.168.1.29-2404-37603-6,192.168.1.29,37603.0,192.168.1.22,2404.0,6.0,06/06/2020 12:05:51 AM,23088400.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.335008055993486,0.3464943434798427,3298342.8571428573,4672776.165458618,10020321.0,105.0,10017239.0,10017239.0,0.0,10017239.0,10017239.0,23088400.0,4617680.0,5014797.835752007,10022469.0,1475.0,0.0,1.0,0.0,0.0,64,192,0.0866235858699606,0.259870757609882,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1239074.0,1749277.5248519029,2476000.0,2148.0,10017706.0,3698.168465605644,10020321.0,10015091.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-34601-6,192.168.1.29,34601.0,192.168.1.22,2404.0,6.0,06/06/2020 12:11:47 AM,20992269.0,2.0,5.0,22.0,39.0,16.0,6.0,11.0,7.071067811865476,15.0,6.0,7.8,4.024922359499621,2.9058316659337784,0.3334560928120728,3498711.5,5056382.385741005,10010987.0,77.0,10011756.0,10011756.0,0.0,10011756.0,10011756.0,20992269.0,5248067.25,5511472.827114024,10011064.0,1833.0,0.0,1.0,0.0,0.0,64,160,0.0952731693748779,0.2381829234371949,6.0,16.0,8.375,4.405759217855,19.41071428571429,0,0,0,1,1,0.0,0.0,0.0,2.0,9.571428571428571,11.0,7.8,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,39.0,-1.0,260.0,2.0,0.0,1301.0,752.3616151824866,1833.0,769.0,10008356.5,3720.088775822426,10010987.0,10005726.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-37581-6,192.168.1.29,37581.0,192.168.1.22,2404.0,6.0,06/06/2020 12:25:03 AM,24000848.0,2.0,9.0,22.0,103.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,11.444444444444445,5.1747248987533405,5.208149312057642,0.4583171394610723,2400084.8000000003,4071050.278438008,10039506.0,72.0,10022626.0,10022626.0,0.0,10022626.0,10022626.0,24000848.0,3000106.0,4388872.444819544,10043188.0,1221.0,0.0,1.0,0.0,0.0,64,288,0.0833303889929222,0.3749867504681501,6.0,16.0,10.916666666666664,5.142661732699295,26.4469696969697,0,0,0,1,1,0.0,0.0,0.0,4.0,11.909090909090908,11.0,11.444444444444445,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,9.0,103.0,-1.0,260.0,2.0,0.0,1534566.0,2164996.9152199733,3065450.0,3682.0,10029225.0,14539.529634757791,10039506.0,10018944.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-42275-6,192.168.1.29,42275.0,192.168.1.22,2404.0,6.0,05/06/2020 11:51:40 PM,25003492.0,2.0,9.0,22.0,103.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,11.444444444444445,5.1747248987533405,4.999301697538887,0.4399385493834221,2500349.2,4082840.7742943936,10019841.0,64.0,10012771.0,10012771.0,0.0,10012771.0,10012771.0,25003492.0,3125436.5,4382199.21390648,10021212.0,219.0,0.0,1.0,0.0,0.0,64,288,0.0799888271606222,0.3599497222227999,6.0,16.0,10.916666666666668,5.142661732699295,26.4469696969697,0,0,0,1,1,0.0,0.0,0.0,4.0,11.909090909090908,11.0,11.444444444444445,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,9.0,103.0,-1.0,260.0,2.0,0.0,1399356.0,1977049.346994152,2797341.0,1371.0,10015620.5,5968.688339995648,10019841.0,10011400.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-46369-6,192.168.1.29,46369.0,192.168.1.22,2404.0,6.0,05/06/2020 09:32:54 PM,23615914.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666666,4.915960401250875,3.2605132284949887,0.3387546211423364,3373702.0,4625269.812731327,10006094.0,153.0,10006981.0,10006981.0,0.0,10006981.0,10006981.0,23615914.0,4723182.8,4911983.052540715,10006247.0,3395.0,0.0,1.0,0.0,0.0,64,192,0.0846886552855841,0.2540659658567523,6.0,16.0,9.22222222222222,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,2141.0,1773.4238072158612,3395.0,887.0,10004637.5,2059.802053596413,10006094.0,10003181.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-45229-6,192.168.1.29,45229.0,192.168.1.22,2404.0,6.0,05/06/2020 11:40:15 PM,21054541.0,2.0,5.0,22.0,39.0,16.0,6.0,11.0,7.071067811865476,15.0,6.0,7.8,4.024922359499621,2.8972372278265293,0.3324698458161591,3509090.166666666,5053055.23143262,10027556.0,93.0,10008740.0,10008740.0,0.0,10008740.0,10008740.0,21054541.0,5263635.25,5502542.059944378,10032859.0,56228.0,0.0,1.0,0.0,0.0,64,160,0.0949913845189026,0.2374784612972565,6.0,16.0,8.375,4.405759217855,19.41071428571429,0,0,0,1,1,0.0,0.0,0.0,2.0,9.571428571428571,11.0,7.8,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,39.0,-1.0,260.0,2.0,0.0,30765.5,36009.412831924936,56228.0,5303.0,10015496.5,17054.70845543834,10027556.0,10003437.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-35807-6,192.168.1.29,35807.0,192.168.1.22,2404.0,6.0,05/06/2020 11:22:27 PM,24993751.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.0807700692865185,0.3200800071985993,3570535.8571428573,4718800.928792943,10085784.0,66.0,10012615.0,10012615.0,0.0,10012615.0,10012615.0,24993751.0,4998750.2,4947755.505226457,10086466.0,1110.0,0.0,1.0,0.0,0.0,64,192,0.0800200017996498,0.2400600053989495,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,2279502.5,3222738.8573138383,4558323.0,682.0,10048858.5,52220.54289740772,10085784.0,10011933.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-36209-6,192.168.1.29,36209.0,192.168.1.22,2404.0,6.0,05/06/2020 10:21:15 PM,24085539.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666666,4.915960401250875,3.196939042966819,0.3321495109575916,3440791.2857142864,4619467.372412492,10012161.0,81.0,10013343.0,10013343.0,0.0,10013343.0,10013343.0,24085539.0,4817107.8,4871160.952479675,10012342.0,115.0,0.0,1.0,0.0,0.0,64,192,0.0830373777393979,0.2491121332181937,6.0,16.0,9.22222222222222,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,648.5,754.4829355260463,1182.0,115.0,10011660.5,707.8138879677341,10012161.0,10011160.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-34549-6,192.168.1.29,34549.0,192.168.1.22,2404.0,6.0,05/06/2020 08:33:42 PM,24201146.0,2.0,9.0,22.0,103.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,11.444444444444445,5.1747248987533405,5.165044663587418,0.4545239303956928,2420114.6,4053279.377562985,10007295.0,142.0,10006406.0,10006406.0,0.0,10006406.0,10006406.0,24201146.0,3025143.2500000005,4363612.9445067085,10010578.0,462.0,0.0,1.0,0.0,0.0,64,288,0.0826407146173986,0.3718832157782941,6.0,16.0,10.916666666666664,5.142661732699295,26.4469696969697,0,0,0,1,1,0.0,0.0,0.0,4.0,11.909090909090908,11.0,11.444444444444445,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,9.0,103.0,-1.0,260.0,2.0,0.0,2730.5,781.352993211135,3283.0,2178.0,10005209.0,2950.0494911102764,10007295.0,10003123.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-42893-6,192.168.1.29,42893.0,192.168.1.22,2404.0,6.0,05/06/2020 09:55:04 PM,20993181.0,2.0,5.0,22.0,39.0,16.0,6.0,11.0,7.071067811865476,15.0,6.0,7.8,4.024922359499621,2.9057054288247217,0.3334416065864434,3498863.5,5062722.94117712,10023832.0,67.0,10011893.0,10011893.0,0.0,10011893.0,10011893.0,20993181.0,5248295.25,5521222.422549821,10024863.0,1605.0,0.0,1.0,0.0,0.0,64,160,0.0952690304532695,0.2381725761331739,6.0,16.0,8.375,4.405759217855,19.41071428571429,0,0,0,1,1,0.0,0.0,0.0,2.0,9.571428571428571,11.0,7.8,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,39.0,-1.0,260.0,2.0,0.0,1318.0,405.8792924010783,1605.0,1031.0,10017347.0,9171.174951989522,10023832.0,10010862.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-39555-6,192.168.1.29,39555.0,192.168.1.22,2404.0,6.0,05/06/2020 11:56:02 PM,20995590.0,2.0,5.0,22.0,39.0,16.0,6.0,11.0,7.071067811865476,15.0,6.0,7.8,4.024922359499621,2.9053720328888115,0.3334033480364209,3499265.0,5061403.203947261,10022978.0,226.0,10024056.0,10024056.0,0.0,10024056.0,10024056.0,20995590.0,5248897.5,5519074.632740861,10023204.0,1012.0,0.0,1.0,0.0,0.0,64,160,0.0952580994389774,0.2381452485974436,6.0,16.0,8.375,4.405759217855,19.41071428571429,0,0,0,1,1,0.0,0.0,0.0,2.0,9.571428571428571,11.0,7.8,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,39.0,-1.0,260.0,2.0,0.0,1045.0,46.66904755831214,1078.0,1012.0,10015820.0,10122.940679466614,10022978.0,10008662.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-40461-6,192.168.1.29,40461.0,192.168.1.22,2404.0,6.0,05/06/2020 09:22:25 PM,23999946.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.208340552099576,0.3333340833350208,3428563.714285715,4652676.949947264,10013774.0,79.0,10012698.0,10012698.0,0.0,10012698.0,10012698.0,23999946.0,4799989.2,4924181.819880101,10014693.0,1319.0,0.0,1.0,0.0,0.0,64,192,0.0833335208337552,0.2500005625012656,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1680585.0,2375406.437456967,3360251.0,919.0,10012776.5,1410.6780284671622,10013774.0,10011779.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-37531-6,192.168.1.29,37531.0,192.168.1.22,2404.0,6.0,05/06/2020 08:08:12 PM,24986105.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.081712815983124,0.3201779549073375,3569443.571428572,4637726.221536327,10014923.0,74.0,10011798.0,10011798.0,0.0,10011798.0,10011798.0,24986105.0,4997221.0,4832048.1426295815,10015764.0,1472.0,0.0,1.0,0.0,0.0,64,192,0.0800444887268343,0.2401334661805031,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,2064440.5,2918370.4002063377,4128040.0,841.0,10012940.0,2804.385494185848,10014923.0,10010957.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-43391-6,192.168.1.29,43391.0,192.168.1.22,2404.0,6.0,05/06/2020 11:17:33 PM,21009048.0,2.0,5.0,22.0,39.0,16.0,6.0,11.0,7.071067811865476,15.0,6.0,7.8,4.024922359499621,2.903510906348541,0.3331897761383571,3501508.0,5057564.095759261,10013276.0,139.0,10019194.0,10019194.0,0.0,10019194.0,10019194.0,21009048.0,5252262.0,5514659.100236085,10018861.0,10724.0,0.0,1.0,0.0,0.0,64,160,0.0951970788966734,0.2379926972416837,6.0,16.0,8.375,4.405759217855,19.41071428571429,0,0,0,1,1,0.0,0.0,0.0,2.0,9.571428571428571,11.0,7.8,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,39.0,-1.0,260.0,2.0,0.0,8321.0,3398.355190382548,10724.0,5918.0,10013109.5,235.46655813512032,10013276.0,10012943.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-34369-6,192.168.1.29,34369.0,192.168.1.22,2404.0,6.0,06/06/2020 12:03:01 AM,45017320.0,2.0,10.0,22.0,109.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,10.9,5.173651192984184,2.9099910878746225,0.2665640691182861,4092483.636363636,4578989.362477845,10030351.0,109.0,30692552.0,30692552.0,0.0,30692552.0,30692552.0,45017320.0,5001924.444444444,4592755.921950868,10030460.0,260.0,0.0,1.0,0.0,0.0,64,320,0.0444273448530476,0.2221367242652384,6.0,16.0,10.538461538461537,5.1090668524265865,26.102564102564106,0,0,0,1,1,0.0,0.0,0.0,5.0,11.416666666666664,11.0,10.9,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,10.0,109.0,-1.0,260.0,2.0,0.0,2223231.0,2157755.051131384,4309790.0,710.0,9586879.5,856613.4287960158,10030351.0,8302092.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-42363-6,192.168.1.29,42363.0,192.168.1.22,2404.0,6.0,05/06/2020 11:04:06 PM,24999383.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.0800760162760814,0.3200078977949176,3571340.428571428,4659486.046906134,10018783.0,122.0,10019526.0,10019526.0,0.0,10019526.0,10019526.0,24999383.0,4999876.6,4862431.99251499,10019071.0,122.0,0.0,1.0,0.0,0.0,64,192,0.0800019744487293,0.2400059233461881,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,2156594.5,3048834.4297623807,4312446.0,743.0,10012843.5,8399.721453714998,10018783.0,10006904.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-44589-6,192.168.1.29,44589.0,192.168.1.22,2404.0,6.0,05/06/2020 10:10:44 PM,24993103.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.080849944882794,0.3200883059618487,3570443.2857142864,4660285.891313312,10012108.0,61.0,10012755.0,10012755.0,0.0,10012755.0,10012755.0,24993103.0,4998620.6,4863876.355813057,10012169.0,1272.0,0.0,1.0,0.0,0.0,64,192,0.0800220764904621,0.2400662294713865,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,2168616.5,3065971.869711217,4336586.0,647.0,10008576.0,4995.002302301772,10012108.0,10005044.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-33799-6,192.168.1.29,33799.0,192.168.1.22,2404.0,6.0,05/06/2020 08:29:32 PM,24410583.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666666,4.915960401250875,3.1543695617593404,0.3277267077152561,3487226.1428571427,4635032.5448289085,10062517.0,65.0,10012236.0,10012236.0,0.0,10012236.0,10012236.0,24410583.0,4882116.6,4870102.972952656,10063473.0,1072.0,0.0,1.0,0.0,0.0,64,192,0.081931676928814,0.2457950307864421,6.0,16.0,9.22222222222222,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1014.0,82.02438661763951,1072.0,956.0,10036898.5,36230.03014765513,10062517.0,10011280.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-33231-6,192.168.1.29,33231.0,192.168.1.22,2404.0,6.0,05/06/2020 10:37:41 PM,20987565.0,2.0,5.0,22.0,39.0,16.0,6.0,11.0,7.071067811865476,15.0,6.0,7.8,4.024922359499621,2.9064829578848235,0.3335308312326847,3497927.5,5059836.703169846,10020408.0,63.0,10005226.0,10005226.0,0.0,10005226.0,10005226.0,20987565.0,5246891.25,5517248.078387895,10021181.0,63.0,0.0,1.0,0.0,0.0,64,160,0.0952945232093384,0.2382363080233462,6.0,16.0,8.375,4.405759217855,19.41071428571429,0,0,0,1,1,0.0,0.0,0.0,2.0,9.571428571428571,11.0,7.8,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,39.0,-1.0,260.0,2.0,0.0,418.0,502.0458146424488,773.0,63.0,10012430.5,11281.888693831368,10020408.0,10004453.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-41271-6,192.168.1.29,41271.0,192.168.1.22,2404.0,6.0,05/06/2020 08:26:43 PM,20989021.0,2.0,5.0,22.0,39.0,16.0,6.0,11.0,7.071067811865476,15.0,6.0,7.8,4.024922359499621,2.906281336323405,0.333507694332194,3498170.166666666,5058739.862326682,10011758.0,83.0,10011250.0,10011250.0,0.0,10011250.0,10011250.0,20989021.0,5247255.25,5515431.125762662,10012538.0,216.0,0.0,1.0,0.0,0.0,64,160,0.0952879126663411,0.2382197816658528,6.0,16.0,8.375,4.405759217855,19.41071428571429,0,0,0,1,1,0.0,0.0,0.0,2.0,9.571428571428571,11.0,7.8,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,39.0,-1.0,260.0,2.0,0.0,498.0,398.8082245892128,780.0,216.0,10011114.0,910.7535341682732,10011758.0,10010470.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-44505-6,192.168.1.29,44505.0,192.168.1.22,2404.0,6.0,05/06/2020 07:31:36 PM,21007535.0,2.0,5.0,22.0,39.0,16.0,6.0,11.0,7.071067811865476,15.0,6.0,7.8,4.024922359499621,2.9037200223634043,0.3332137730580956,3501255.833333333,5080449.586202954,10060014.0,146.0,10061691.0,10061691.0,0.0,10061691.0,10061691.0,21007535.0,5251883.75,5547222.677857114,10060160.0,11952.0,0.0,1.0,0.0,0.0,64,160,0.0952039351594558,0.2380098378986397,6.0,16.0,8.375,4.405759217855,19.41071428571429,0,0,0,1,1,0.0,0.0,0.0,2.0,9.571428571428571,11.0,7.8,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,39.0,-1.0,260.0,2.0,0.0,6814.5,7265.522176691776,11952.0,1677.0,10044621.0,21768.989365609053,10060014.0,10029228.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-37341-6,192.168.1.29,37341.0,192.168.1.22,2404.0,6.0,05/06/2020 07:59:51 PM,26001826.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,2.9613304850205515,0.307670699742395,3714546.571428572,4723658.241204969,10006392.0,95.0,10004337.0,10004337.0,0.0,10004337.0,10004337.0,26001826.0,5200365.2,4880075.713421125,10007140.0,9109.0,0.0,1.0,0.0,0.0,64,192,0.0769176749355987,0.2307530248067962,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,4928.5,5912.119797500724,9109.0,748.0,8496011.333333334,2613628.9599911333,10006392.0,5478053.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-45219-6,192.168.1.29,45219.0,192.168.1.22,2404.0,6.0,05/06/2020 07:43:41 PM,24967249.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666666,4.915960401250875,3.0840402160446274,0.3204197627059353,3566749.8571428573,4620971.73504529,10012059.0,144.0,10013720.0,10013720.0,0.0,10013720.0,10013720.0,24967249.0,4993449.8,4810022.3727731975,10014200.0,2940.0,0.0,1.0,0.0,0.0,64,192,0.0801049406764838,0.2403148220294515,6.0,16.0,9.22222222222222,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,2540.5,564.9783181680515,2940.0,2141.0,10011819.0,339.4112549695428,10012059.0,10011579.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-42079-6,192.168.1.29,42079.0,192.168.1.22,2404.0,6.0,05/06/2020 07:38:40 PM,25187431.0,2.0,9.0,22.0,103.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,11.444444444444445,5.1747248987533405,4.962792751670466,0.4367257621470009,2518743.1,4169498.790832551,10012767.0,127.0,10029986.0,10029986.0,0.0,10029986.0,10029986.0,25187431.0,3148428.8750000005,4487277.918025021,10028952.0,1220.0,0.0,1.0,0.0,0.0,64,288,0.0794046840267274,0.3573210781202736,6.0,16.0,10.916666666666664,5.142661732699295,26.4469696969697,0,0,0,1,1,0.0,0.0,0.0,4.0,11.909090909090908,11.0,11.444444444444445,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,9.0,103.0,-1.0,260.0,2.0,0.0,10150.5,9996.368565634222,17219.0,3082.0,10012250.0,731.1484117468901,10012767.0,10011733.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-37097-6,192.168.1.29,37097.0,192.168.1.22,2404.0,6.0,06/06/2020 12:04:59 AM,25710776.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,2.9948532086312767,0.3111535801175352,3672968.0,4553508.400369031,10020351.0,96.0,10011494.0,10011494.0,0.0,10011494.0,10011494.0,25710776.0,5142155.2,4654294.319928071,10021110.0,2618.0,0.0,1.0,0.0,0.0,64,192,0.0777883950293838,0.2333651850881513,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1934249.5,2734368.487819537,3867740.0,759.0,10015543.0,6799.538807889841,10020351.0,10010735.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-42033-6,192.168.1.29,42033.0,192.168.1.22,2404.0,6.0,05/06/2020 07:50:36 PM,30000664.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,2.56660985903512,0.2666607645750774,4285809.142857143,5330980.348078342,10059852.0,1720.0,10021786.0,10021786.0,0.0,10021786.0,10021786.0,30000664.0,6000132.8,5458095.214925872,10061572.0,2858.0,0.0,1.0,0.0,0.0,64,192,0.0666651911437693,0.199995573431308,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,2289.0,804.6875169902911,2858.0,1720.0,9984527.333333334,98049.68361669166,10059852.0,9873664.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-40953-6,192.168.1.29,40953.0,192.168.1.22,2404.0,6.0,05/06/2020 11:31:37 PM,24825475.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.101652637059311,0.3222496246295388,3546496.4285714286,4660356.837353619,10015603.0,135.0,10016300.0,10016300.0,0.0,10016300.0,10016300.0,24825475.0,4965095.0,4876290.449978293,10015738.0,1298.0,0.0,1.0,0.0,0.0,64,192,0.0805624061573847,0.2416872184721541,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,2086244.0,2949408.852366521,4171791.0,697.0,10014350.5,1771.3024868723016,10015603.0,10013098.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-36587-6,192.168.1.29,36587.0,192.168.1.22,2404.0,6.0,05/06/2020 11:53:18 PM,44118714.0,2.0,7.0,22.0,61.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,8.714285714285715,4.644505202002532,1.8812878362683008,0.2039950665833097,5514839.25,4907149.636525981,10016385.0,76.0,29523834.0,29523834.0,0.0,29523834.0,29523834.0,44118714.0,7353119.0,4182616.997998789,10016965.0,1211.0,0.0,1.0,0.0,0.0,64,224,0.0453322370185132,0.1586628295647965,6.0,16.0,8.9,4.6773686809762784,21.87777777777778,0,0,0,1,1,0.0,0.0,0.0,3.0,9.888888888888893,11.0,8.714285714285714,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,7.0,61.0,-1.0,260.0,2.0,0.0,2289499.5,3237021.000080244,4578419.0,580.0,9884909.75,154747.71617350812,10016385.0,9700580.0,c_rd_na_1_DoS
